post_id,creator_id,creator_location,creator_connections,creator_topic_interests,creator_format_preferences,creator_creator_preferences,creator_expertise_levels,content,timestamp,likes,comments,shares,avg_time_spent,topics,content_format,content_length,location,sentiment_pos,sentiment_neg,sentiment_neu,sentiment_compound,engagement_score,hours_since_post,content_length_category,sentiment_category,num_topics,num_creator_connections,top_topic
p138,u238,"(17.3850,78.4867)","['u236', 'u240']","{'cricket': 0.9, 'street_sports': 0.8}","{'video': 0.9, 'image': 0.6}","{'u236': 0.8, 'u240': 0.8}","{'street_sports': 0.8, 'cricket': 0.9}","""Gully cricket match in narrow Mumbai lane""",2025-05-24 18:10:00,234.0,51.0,37.0,16.3,"['cricket', 'gully', 'mumbai']",video,140.0,"(17.3850,78.4867)",0.9,0.02,0.08,0.87,447.0,929.3503502780557,medium,positive,3,2,cricket
p139,u239,"(13.3409,74.7421)","['u237', 'u241']","{'coconut_craft': 0.8, 'shell_art': 0.9}","{'image': 0.8, 'video': 0.7}","{'u237': 0.8, 'u241': 0.7}","{'shell_art': 0.9, 'coconut_craft': 0.8}","""Carved coconut shell decorative bowl""",2025-05-23 12:50:00,126.0,28.0,17.0,37.9,"['coconut', 'carving', 'decorative']",image,260.0,"(13.3409,74.7421)",0.85,0.02,0.13,0.82,233.0,958.6836836113889,medium,positive,3,2,coconut
p140,u240,"(25.5788,85.0002)","['u238', 'u242']","{'folk_painting': 0.9, 'madhubani': 0.8}","{'image': 0.8, 'video': 0.7}","{'u238': 0.9, 'u242': 0.6}","{'madhubani': 0.8, 'folk_painting': 0.9}","""Traditional Madhubani art on handmade paper""",2025-05-25 14:15:00,168.0,37.0,25.0,40.3,"['madhubani', 'folk', 'traditional']",image,290.0,"(25.5788,85.0002)",0.88,0.01,0.11,0.86,317.0,909.2670169447223,medium,positive,3,2,madhubani
p141,u241,"(28.5355,77.3910)","['u239', 'u243']","{'urban_farming': 0.8, 'rooftop_gardens': 0.9}","{'video': 0.7, 'image': 0.8}","{'u239': 0.7, 'u243': 0.8}","{'rooftop_gardens': 0.9, 'urban_farming': 0.8}","""Rooftop vegetable garden in Delhi apartment""",2025-05-22 07:30:00,154.0,35.0,23.0,36.8,"['rooftop', 'garden', 'vegetables']",video,340.0,"(28.5355,77.3910)",0.82,0.03,0.15,0.78,293.0,988.0170169447223,long,positive,3,2,rooftop
p142,u242,"(11.0168,76.9558)","['u240', 'u244']","{'banana_leaf_art': 0.8, 'eco_friendly': 0.9}","{'image': 0.9, 'video': 0.6}","{'u240': 0.8, 'u244': 0.7}","{'eco_friendly': 0.9, 'banana_leaf_art': 0.8}","""Eco-friendly plates made from banana leaves""",2025-05-24 11:05:00,141.0,32.0,20.0,33.7,"['banana', 'eco', 'plates']",image,250.0,"(11.0168,76.9558)",0.87,0.02,0.11,0.84,265.0,936.4336836113889,medium,positive,3,2,banana
p143,u243,"(21.2514,81.6296)","['u241', 'u245']","{'tribal_dance': 0.9, 'folk_culture': 0.8}","{'video': 0.8, 'audio': 0.8}","{'u241': 0.8, 'u245': 0.7}","{'folk_culture': 0.8, 'tribal_dance': 0.9}","""Bastar tribal dance performance at festival""",2025-05-23 20:45:00,192.0,44.0,31.0,38.4,"['tribal', 'dance', 'bastar']",video,380.0,"(21.2514,81.6296)",0.89,0.02,0.09,0.86,373.0,950.7670169447223,long,positive,3,2,tribal
p144,u244,"(16.7050,74.2433)","['u242', 'u246']","{'puppet_making': 0.8, 'kathputli': 0.9}","{'video': 0.7, 'image': 0.8}","{'u242': 0.7, 'u246': 0.8}","{'kathputli': 0.9, 'puppet_making': 0.8}","""Crafting traditional Rajasthani string puppet""",2025-05-25 16:30:00,137.0,30.0,19.0,44.6,"['puppet', 'kathputli', 'rajasthani']",video,410.0,"(16.7050,74.2433)",0.84,0.03,0.13,0.8,254.0,907.0170169447223,long,positive,3,2,puppet
p145,u245,"(19.8762,75.3433)","['u243', 'u247']","{'gemstone_cutting': 0.9, 'jewelry': 0.8}","{'video': 0.8, 'image': 0.8}","{'u243': 0.8, 'u247': 0.7}","{'jewelry': 0.8, 'gemstone_cutting': 0.9}","""Precision cutting of natural amethyst stone""",2025-05-22 14:20:00,176.0,39.0,26.0,35.2,"['gemstone', 'amethyst', 'cutting']",video,320.0,"(19.8762,75.3433)",0.86,0.02,0.12,0.83,332.0,981.1836836113889,long,positive,3,2,gemstone
p146,u246,"(24.8829,67.0011)","['u244', 'u248']","{'camel_racing': 0.8, 'desert_sports': 0.9}","{'video': 0.9, 'image': 0.7}","{'u244': 0.7, 'u248': 0.8}","{'desert_sports': 0.9, 'camel_racing': 0.8}","""Traditional camel race in Thar desert""",2025-05-24 06:45:00,211.0,47.0,33.0,21.9,"['camel', 'race', 'desert']",video,170.0,"(24.8829,67.0011)",0.88,0.02,0.1,0.85,404.0,940.7670169447223,medium,positive,3,2,camel
p147,u247,"(12.9716,74.7965)","['u245', 'u249']","{'spice_art': 0.8, 'rangoli': 0.9}","{'image': 0.9, 'video': 0.6}","{'u245': 0.9, 'u249': 0.6}","{'rangoli': 0.9, 'spice_art': 0.8}","""Colorful spice rangoli for festival decoration""",2025-05-23 08:55:00,189.0,42.0,29.0,27.1,"['spices', 'rangoli', 'festival']",image,190.0,"(12.9716,74.7965)",0.91,0.01,0.08,0.89,360.0,962.6003502780557,medium,positive,3,2,spices
p148,u248,"(26.9158,75.8648)","['u246', 'u250']","{'puppet_shows': 0.9, 'storytelling': 0.8}","{'video': 0.8, 'audio': 0.8}","{'u246': 0.8, 'u250': 0.7}","{'storytelling': 0.8, 'puppet_shows': 0.9}","""Rajasthani puppet show narrating folk tale""",2025-05-25 19:15:00,163.0,36.0,24.0,43.1,"['puppet', 'storytelling', 'folk']",video,400.0,"(26.9158,75.8648)",0.87,0.02,0.11,0.84,307.0,904.2670169447223,long,positive,3,2,puppet
p149,u249,"(18.9220,72.8347)","['u247', 'u251']","{'street_photography': 0.8, 'urban_life': 0.9}","{'image': 0.9, 'video': 0.6}","{'u247': 0.8, 'u251': 0.7}","{'urban_life': 0.9, 'street_photography': 0.8}","""Rush hour chaos at Mumbai train station""",2025-05-22 17:40:00,203.0,45.0,32.0,22.6,"['street', 'mumbai', 'chaos']",image,160.0,"(18.9220,72.8347)",0.73,0.08,0.19,0.65,389.0,977.8503502780557,medium,positive,3,2,street
p150,u250,"(14.6869,75.9064)","['u248', 'u252']","{'ayurveda': 0.8, 'herbal_medicine': 0.9}","{'video': 0.7, 'image': 0.8}","{'u248': 0.7, 'u252': 0.8}","{'herbal_medicine': 0.9, 'ayurveda': 0.8}","""Traditional ayurvedic oil preparation process""",2025-05-24 12:25:00,152.0,34.0,21.0,39.5,"['ayurveda', 'herbal', 'oil']",video,360.0,"(14.6869,75.9064)",0.85,0.02,0.13,0.82,283.0,935.1003502780557,long,positive,3,2,ayurveda
p151,u251,"(23.0225,72.5714)","['u249', 'u253']","{'kite_making': 0.9, 'paper_craft': 0.8}","{'video': 0.8, 'image': 0.8}","{'u249': 0.8, 'u253': 0.7}","{'paper_craft': 0.8, 'kite_making': 0.9}","""Hand-crafted paper kite assembly tutorial""",2025-05-23 15:10:00,174.0,38.0,25.0,30.8,"['kite', 'paper', 'craft']",video,280.0,"(23.0225,72.5714)",0.86,0.02,0.12,0.83,325.0,956.3503502780557,medium,positive,3,2,kite
p152,u252,"(17.6599,75.9064)","['u250', 'u254']","{'classical_music': 0.8, 'sitar': 0.9}","{'audio': 0.9, 'video': 0.7}","{'u250': 0.8, 'u254': 0.7}","{'sitar': 0.9, 'classical_music': 0.8}","""Raga Yaman performance on vintage sitar""",2025-05-25 21:20:00,186.0,41.0,28.0,54.3,"['sitar', 'raga', 'classical']",audio,620.0,"(17.6599,75.9064)",0.88,0.01,0.11,0.86,352.0,902.1836836113889,long,positive,3,2,sitar
p153,u253,"(20.3974,85.8351)","['u251', 'u255']","{'boat_making': 0.8, 'traditional_craft': 0.9}","{'video': 0.7, 'image': 0.8}","{'u251': 0.7, 'u255': 0.8}","{'traditional_craft': 0.9, 'boat_making': 0.8}","""Building traditional fishing boat from scratch""",2025-05-22 13:30:00,148.0,33.0,20.0,41.9,"['boat', 'fishing', 'traditional']",video,380.0,"(20.3974,85.8351)",0.83,0.03,0.14,0.79,274.0,982.0170169447223,long,positive,3,2,boat
p154,u254,"(25.1870,75.8648)","['u252', 'u256']","{'fabric_dyeing': 0.9, 'natural_colors': 0.8}","{'image': 0.8, 'video': 0.8}","{'u252': 0.8, 'u256': 0.7}","{'natural_colors': 0.8, 'fabric_dyeing': 0.9}","""Natural indigo dyeing process for cotton""",2025-05-24 10:50:00,167.0,37.0,24.0,33.6,"['indigo', 'dyeing', 'natural']",video,310.0,"(25.1870,75.8648)",0.84,0.03,0.13,0.8,313.0,936.6836836113889,long,positive,3,2,indigo
p155,u255,"(16.2050,80.5800)","['u253', 'u227']","{'sand_painting': 0.8, 'mandala_art': 0.9}","{'image': 0.8, 'video': 0.7}","{'u253': 0.7, 'u227': 0.8}","{'mandala_art': 0.9, 'sand_painting': 0.8}","""Tibetan sand mandala creation and dissolution""",2025-05-23 16:45:00,195.0,43.0,30.0,35.7,"['sand', 'mandala', 'tibetan']",video,330.0,"(16.2050,80.5800)",0.89,0.02,0.09,0.86,371.0,954.7670169447223,long,positive,3,2,sand
p126,u226,"(23.2599,77.4126)","['u224', 'u228']","{'metal_sculpting': 0.9, 'welding': 0.8}","{'video': 0.8, 'image': 0.8}","{'u224': 0.8, 'u228': 0.7}","{'welding': 0.8, 'metal_sculpting': 0.9}","""Forging steel lotus sculpture from scrap metal""",2025-05-24 14:35:00,203.0,46.0,32.0,41.7,"['metal', 'sculpture', 'lotus']",video,380.0,"(23.2599,77.4126)",0.85,0.02,0.13,0.82,391.0,932.9336836113889,long,positive,3,2,metal
p127,u227,"(15.8281,74.4977)","['u225', 'u229']","{'chess': 0.8, 'strategy_games': 0.9}","{'video': 0.7, 'text': 0.8}","{'u225': 0.9, 'u229': 0.6}","{'strategy_games': 0.9, 'chess': 0.8}","""Analyzing Kasparov's Queen's Gambit opening""",2025-05-22 19:25:00,167.0,35.0,24.0,47.2,"['chess', 'kasparov', 'strategy']",video,460.0,"(15.8281,74.4977)",0.8,0.03,0.17,0.76,309.0,976.1003502780557,long,positive,3,2,chess
p128,u228,"(12.2958,76.6394)","['u226', 'u230']","{'coffee_roasting': 0.9, 'brewing': 0.8}","{'video': 0.8, 'image': 0.7}","{'u226': 0.8, 'u230': 0.8}","{'brewing': 0.8, 'coffee_roasting': 0.9}","""Small batch coffee roasting: Karnataka beans""",2025-05-25 08:45:00,189.0,41.0,28.0,35.6,"['coffee', 'roasting', 'karnataka']",video,320.0,"(12.2958,76.6394)",0.87,0.02,0.11,0.84,355.0,914.7670169447223,long,positive,3,2,coffee
p129,u229,"(27.8974,78.0880)","['u227', 'u231']","{'puppet_making': 0.8, 'traditional_theater': 0.9}","{'video': 0.8, 'image': 0.8}","{'u227': 0.7, 'u231': 0.8}","{'traditional_theater': 0.9, 'puppet_making': 0.8}","""Kathputli puppet crafting: Rajasthani tradition""",2025-05-23 16:40:00,134.0,29.0,19.0,38.9,"['puppet', 'kathputli', 'rajasthan']",video,340.0,"(27.8974,78.0880)",0.83,0.03,0.14,0.79,249.0,954.8503502780557,long,positive,3,2,puppet
p130,u230,"(18.1096,83.3870)","['u228', 'u232']","{'kite_making': 0.9, 'festival_crafts': 0.8}","{'image': 0.8, 'video': 0.7}","{'u228': 0.9, 'u232': 0.7}","{'festival_crafts': 0.8, 'kite_making': 0.9}","""Traditional patang kites for Makar Sankranti""",2025-05-24 10:20:00,176.0,38.0,26.0,29.4,"['kite', 'patang', 'festival']",image,220.0,"(18.1096,83.3870)",0.89,0.01,0.1,0.87,330.0,937.1836836113889,medium,positive,3,2,kite
p131,u231,"(24.5854,73.7125)","['u229', 'u233']","{'desert_photography': 0.8, 'landscape': 0.9}","{'image': 0.9, 'video': 0.6}","{'u229': 0.8, 'u233': 0.7}","{'landscape': 0.9, 'desert_photography': 0.8}","""Golden hour sand dunes of Thar Desert""",2025-05-22 18:15:00,245.0,52.0,38.0,24.8,"['desert', 'thar', 'golden']",image,180.0,"(24.5854,73.7125)",0.91,0.01,0.08,0.89,463.0,977.2670169447223,medium,positive,3,2,desert
p132,u232,"(11.0168,76.9558)","['u230', 'u234']","{'spice_blending': 0.9, 'cooking': 0.8}","{'video': 0.7, 'image': 0.8}","{'u230': 0.8, 'u234': 0.8}","{'cooking': 0.8, 'spice_blending': 0.9}","""Grinding fresh garam masala: family recipe""",2025-05-25 12:30:00,198.0,44.0,31.0,33.7,"['spices', 'garam', 'masala']",video,300.0,"(11.0168,76.9558)",0.86,0.02,0.12,0.83,379.0,911.0170169447223,medium,positive,3,2,spices
p133,u233,"(19.9975,73.7898)","['u231', 'u235']","{'jewelry_making': 0.8, 'silver_work': 0.9}","{'image': 0.8, 'video': 0.8}","{'u231': 0.9, 'u235': 0.6}","{'silver_work': 0.9, 'jewelry_making': 0.8}","""Hand-hammered silver bangles with patterns""",2025-05-23 13:50:00,156.0,34.0,23.0,36.2,"['jewelry', 'silver', 'bangles']",image,260.0,"(19.9975,73.7898)",0.84,0.02,0.14,0.81,293.0,957.6836836113889,medium,positive,3,2,jewelry
p134,u234,"(16.7050,74.2433)","['u232', 'u236']","{'monsoon_photography': 0.9, 'nature': 0.8}","{'image': 0.8, 'video': 0.7}","{'u232': 0.7, 'u236': 0.8}","{'nature': 0.8, 'monsoon_photography': 0.9}","""First monsoon raindrops on lotus leaves""",2025-05-24 17:25:00,187.0,40.0,27.0,27.6,"['monsoon', 'lotus', 'rain']",image,200.0,"(16.7050,74.2433)",0.88,0.01,0.11,0.86,348.0,930.1003502780557,medium,positive,3,2,monsoon
p135,u235,"(26.2389,73.0243)","['u233', 'u237']","{'camel_safari': 0.8, 'desert_travel': 0.9}","{'video': 0.8, 'image': 0.8}","{'u233': 0.8, 'u237': 0.7}","{'desert_travel': 0.9, 'camel_safari': 0.8}","""Sunset camel caravan through sand dunes""",2025-05-22 16:10:00,213.0,47.0,34.0,31.9,"['camel', 'safari', 'sunset']",video,290.0,"(26.2389,73.0243)",0.9,0.01,0.09,0.88,409.0,979.3503502780557,medium,positive,3,2,camel
p136,u236,"(13.7441,100.5018)","['u234', 'u238']","{'fruit_carving': 0.9, 'culinary_art': 0.8}","{'image': 0.8, 'video': 0.8}","{'u234': 0.9, 'u238': 0.7}","{'culinary_art': 0.8, 'fruit_carving': 0.9}","""Intricate watermelon carving: floral design""",2025-05-25 14:15:00,174.0,37.0,25.0,28.3,"['fruit', 'carving', 'watermelon']",image,210.0,"(13.7441,100.5018)",0.87,0.02,0.11,0.84,323.0,909.2670169447223,medium,positive,3,2,fruit
p137,u237,"(21.5216,70.4579)","['u235', 'u239']","{'salt_farming': 0.8, 'traditional_methods': 0.9}","{'video': 0.7, 'image': 0.8}","{'u235': 0.7, 'u239': 0.8}","{'traditional_methods': 0.9, 'salt_farming': 0.8}","""Traditional salt harvesting in Kutch region""",2025-05-23 09:40:00,142.0,31.0,20.0,39.8,"['salt', 'kutch', 'harvesting']",video,370.0,"(21.5216,70.4579)",0.81,0.03,0.16,0.77,264.0,961.8503502780557,long,positive,3,2,salt
p138,u238,"(22.9734,88.4636)","['u236', 'u240']","{'boat_making': 0.9, 'traditional_crafts': 0.8}","{'video': 0.8, 'image': 0.7}","{'u236': 0.8, 'u240': 0.8}","{'traditional_crafts': 0.8, 'boat_making': 0.9}","""Building country boat with traditional tools""",2025-05-24 11:55:00,165.0,36.0,24.0,42.1,"['boat', 'traditional', 'crafts']",video,390.0,"(22.9734,88.4636)",0.83,0.03,0.14,0.79,309.0,935.6003502780557,long,positive,3,2,boat
p139,u239,"(15.4909,73.8278)","['u237', 'u241']","{'cashew_processing': 0.8, 'agriculture': 0.9}","{'video': 0.7, 'image': 0.8}","{'u237': 0.8, 'u241': 0.7}","{'agriculture': 0.9, 'cashew_processing': 0.8}","""From cashew apple to nut: processing steps""",2025-05-22 12:20:00,128.0,28.0,18.0,44.6,"['cashew', 'processing', 'agriculture']",video,430.0,"(15.4909,73.8278)",0.79,0.04,0.17,0.74,238.0,983.1836836113889,long,positive,3,2,cashew
p140,u240,"(25.0961,85.3131)","['u238', 'u242']","{'madhubani_painting': 0.9, 'folk_art': 0.8}","{'image': 0.8, 'video': 0.7}","{'u238': 0.9, 'u242': 0.6}","{'folk_art': 0.8, 'madhubani_painting': 0.9}","""Madhubani art: fish and lotus motifs""",2025-05-25 15:35:00,191.0,42.0,29.0,32.4,"['madhubani', 'folk', 'art']",image,240.0,"(25.0961,85.3131)",0.86,0.02,0.12,0.83,362.0,907.9336836113889,medium,positive,3,2,madhubani
p141,u241,"(8.7642,76.6413)","['u239', 'u243']","{'coconut_climbing': 0.8, 'traditional_skills': 0.9}","{'video': 0.9, 'image': 0.6}","{'u239': 0.7, 'u243': 0.8}","{'traditional_skills': 0.9, 'coconut_climbing': 0.8}","""Traditional coconut tree climbing technique""",2025-05-23 07:50:00,203.0,45.0,33.0,26.7,"['coconut', 'climbing', 'traditional']",video,190.0,"(8.7642,76.6413)",0.88,0.02,0.1,0.85,392.0,963.6836836113889,medium,positive,3,2,coconut
p142,u242,"(20.9517,77.7615)","['u240', 'u244']","{'stone_carving': 0.9, 'temple_art': 0.8}","{'image': 0.8, 'video': 0.8}","{'u240': 0.8, 'u244': 0.7}","{'temple_art': 0.8, 'stone_carving': 0.9}","""Sandstone carving: intricate temple pillar""",2025-05-24 13:10:00,156.0,33.0,22.0,37.9,"['stone', 'carving', 'temple']",image,280.0,"(20.9517,77.7615)",0.82,0.03,0.15,0.78,288.0,934.3503502780557,medium,positive,3,2,stone
p143,u243,"(10.8505,76.2711)","['u241', 'u245']","{'backwater_fishing': 0.8, 'traditional_fishing': 0.9}","{'video': 0.8, 'image': 0.7}","{'u241': 0.8, 'u245': 0.7}","{'traditional_fishing': 0.9, 'backwater_fishing': 0.8}","""Chinese fishing nets at sunset in Kerala""",2025-05-22 18:30:00,178.0,39.0,26.0,34.2,"['fishing', 'kerala', 'nets']",video,310.0,"(10.8505,76.2711)",0.85,0.02,0.13,0.82,334.0,977.0170169447223,long,positive,3,2,fishing
p144,u244,"(27.5706,88.3639)","['u242', 'u246']","{'mountain_trekking': 0.8, 'adventure': 0.9}","{'video': 0.7, 'image': 0.8}","{'u242': 0.7, 'u246': 0.8}","{'adventure': 0.9, 'mountain_trekking': 0.8}","""Trekking to Sandakphu: Himalayan views""",2025-05-25 06:45:00,234.0,51.0,37.0,22.1,"['trekking', 'himalaya', 'sandakphu']",video,170.0,"(27.5706,88.3639)",0.89,0.02,0.09,0.86,447.0,916.7670169447223,medium,positive,3,2,trekking
p145,u245,"(18.5793,72.8194)","['u243', 'u247']","{'dabba_delivery': 0.8, 'urban_culture': 0.9}","{'video': 0.8, 'image': 0.7}","{'u243': 0.9, 'u247': 0.6}","{'urban_culture': 0.9, 'dabba_delivery': 0.8}","""Mumbai's dabbawala: precision lunch delivery""",2025-05-23 12:45:00,167.0,36.0,25.0,29.8,"['dabbawala', 'mumbai', 'delivery']",video,220.0,"(18.5793,72.8194)",0.87,0.02,0.11,0.84,314.0,958.7670169447223,medium,positive,3,2,dabbawala
p146,u246,"(14.5204,75.7224)","['u244', 'u248']","{'handloom_weaving': 0.9, 'textile': 0.8}","{'video': 0.7, 'image': 0.8}","{'u244': 0.8, 'u248': 0.8}","{'textile': 0.8, 'handloom_weaving': 0.9}","""Ilkal saree weaving on traditional loom""",2025-05-24 16:20:00,143.0,30.0,19.0,41.3,"['handloom', 'saree', 'ilkal']",video,380.0,"(14.5204,75.7224)",0.84,0.02,0.14,0.81,260.0,931.1836836113889,long,positive,3,2,handloom
p147,u247,"(23.8103,91.2824)","['u245', 'u249']","{'tea_plantation': 0.8, 'agriculture': 0.9}","{'image': 0.8, 'video': 0.7}","{'u245': 0.7, 'u249': 0.8}","{'agriculture': 0.9, 'tea_plantation': 0.8}","""Early morning tea plucking in Darjeeling""",2025-05-22 05:30:00,195.0,43.0,30.0,33.6,"['tea', 'darjeeling', 'plantation']",image,250.0,"(23.8103,91.2824)",0.86,0.02,0.12,0.83,371.0,990.0170169447223,medium,positive,3,2,tea
p148,u248,"(17.3850,78.4867)","['u246', 'u250']","{'biryani_cooking': 0.9, 'hyderabadi_cuisine': 0.8}","{'video': 0.8, 'image': 0.8}","{'u246': 0.9, 'u248': 0.7}","{'hyderabadi_cuisine': 0.8, 'biryani_cooking': 0.9}","""Authentic Hyderabadi biryani: dum cooking""",2025-05-25 13:25:00,267.0,58.0,42.0,19.6,"['biryani', 'hyderabad', 'dum']",video,150.0,"(17.3850,78.4867)",0.92,0.01,0.07,0.9,509.0,910.1003502780557,medium,positive,3,2,biryani
p149,u249,"(26.1445,87.8611)","['u247', 'u251']","{'silk_weaving': 0.8, 'traditional_textiles': 0.9}","{'video': 0.7, 'image': 0.8}","{'u247': 0.8, 'u251': 0.7}","{'traditional_textiles': 0.9, 'silk_weaving': 0.8}","""Golden silk threads: Assamese mekhela weaving""",2025-05-23 14:40:00,134.0,29.0,20.0,38.7,"['silk', 'assam', 'mekhela']",video,350.0,"(26.1445,87.8611)",0.83,0.03,0.14,0.79,252.0,956.8503502780557,long,positive,3,2,silk
p150,u250,"(12.9716,74.7965)","['u248', 'u252']","{'ayurveda': 0.8, 'herbal_medicine': 0.9}","{'video': 0.7, 'image': 0.8}","{'u248': 0.7, 'u252': 0.8}","{'herbal_medicine': 0.9, 'ayurveda': 0.8}","""Preparing traditional ayurvedic oil blend""",2025-05-24 10:05:00,148.0,32.0,21.0,43.2,"['ayurveda', 'herbal', 'oil']",video,410.0,"(12.9716,74.7965)",0.81,0.03,0.16,0.77,275.0,937.4336836113889,long,positive,3,2,ayurveda
p151,u251,"(22.1991,88.2636)","['u249', 'u253']","{'clay_modeling': 0.9, 'durga_idol': 0.8}","{'video': 0.8, 'image': 0.8}","{'u249': 0.8, 'u253': 0.7}","{'durga_idol': 0.8, 'clay_modeling': 0.9}","""Sculpting Durga idol: traditional clay work""",2025-05-22 11:15:00,176.0,38.0,26.0,35.4,"['durga', 'clay', 'idol']",video,320.0,"(22.1991,88.2636)",0.85,0.02,0.13,0.82,330.0,984.2670169447223,long,positive,3,2,durga
p152,u252,"(19.2183,72.9781)","['u250', 'u254']","{'street_art': 0.8, 'graffiti': 0.9}","{'image': 0.9, 'video': 0.6}","{'u250': 0.9, 'u254': 0.6}","{'graffiti': 0.9, 'street_art': 0.8}","""Colorful street mural in Bandra suburb""",2025-05-25 17:50:00,189.0,41.0,28.0,25.7,"['street', 'art', 'bandra']",image,180.0,"(19.2183,72.9781)",0.88,0.02,0.1,0.85,355.0,905.6836836113889,medium,positive,3,2,street
p153,u253,"(13.3409,74.7421)","['u251', 'u255']","{'yakshagana': 0.9, 'traditional_dance': 0.8}","{'video': 0.8, 'audio': 0.7}","{'u251': 0.7, 'u255': 0.8}","{'traditional_dance': 0.8, 'yakshagana': 0.9}","""Yakshagana performance: epic storytelling""",2025-05-23 19:20:00,124.0,27.0,17.0,51.6,"['yakshagana', 'dance', 'epic']",video,490.0,"(13.3409,74.7421)",0.86,0.02,0.12,0.83,229.0,952.1836836113889,long,positive,3,2,yakshagana
p154,u254,"(24.6208,93.9063)","['u252', 'u256']","{'orchid_cultivation': 0.8, 'horticulture': 0.9}","{'image': 0.8, 'video': 0.7}","{'u252': 0.8, 'u256': 0.7}","{'horticulture': 0.9, 'orchid_cultivation': 0.8}","""Rare blue orchids blooming in greenhouse""",2025-05-24 08:30:00,162.0,35.0,23.0,30.9,"['orchid', 'blue', 'greenhouse']",image,230.0,"(24.6208,93.9063)",0.89,0.01,0.1,0.87,301.0,939.0170169447223,medium,positive,3,2,orchid
p155,u255,"(20.7117,70.9925)","['u253', 'u227']","{'pearl_diving': 0.8, 'marine_traditions': 0.9}","{'video': 0.8, 'image': 0.7}","{'u253': 0.7, 'u227': 0.8}","{'marine_traditions': 0.9, 'pearl_diving': 0.8}","""Traditional pearl diving in Gulf waters""",2025-05-22 15:25:00,198.0,44.0,31.0,27.3,"['pearl', 'diving', 'gulf']",video,200.0,"(20.7117,70.9925)",0.84,0.03,0.13,0.8,379.0,980.1003502780557,medium,positive,3,2,pearl
p126,u226,"(23.0225,72.5714)","['u224', 'u228']","{'glass_blowing': 0.9, 'art_glass': 0.8}","{'video': 0.8, 'image': 0.8}","{'u224': 0.8, 'u228': 0.7}","{'art_glass': 0.8, 'glass_blowing': 0.9}","""Creating handblown glass vase with colored streaks""",2025-05-25 14:30:00,182.0,41.0,29.0,42.1,"['glass', 'blowing', 'vase']",video,410.0,"(23.0225,72.5714)",0.85,0.02,0.13,0.82,351.0,909.0170169447223,long,positive,3,2,glass
p127,u227,"(15.2993,74.1240)","['u225', 'u229']","{'leather_crafting': 0.8, 'handmade_bags': 0.9}","{'image': 0.9, 'video': 0.7}","{'u225': 0.9, 'u229': 0.6}","{'handmade_bags': 0.9, 'leather_crafting': 0.8}","""Stitching genuine leather messenger bag by hand""",2025-05-24 10:45:00,159.0,37.0,24.0,38.7,"['leather', 'bag', 'handmade']",image,290.0,"(15.2993,74.1240)",0.88,0.01,0.11,0.86,305.0,936.7670169447223,medium,positive,3,2,leather
p128,u228,"(27.7172,85.3240)","['u226', 'u230']","{'himalayan_trekking': 0.9, 'mountaineering': 0.8}","{'video': 0.8, 'image': 0.8}","{'u226': 0.7, 'u230': 0.8}","{'mountaineering': 0.8, 'himalayan_trekking': 0.9}","""Base camp trek to Everest: breathtaking views""",2025-05-23 07:15:00,267.0,58.0,45.0,31.5,"['everest', 'trek', 'himalaya']",video,280.0,"(27.7172,85.3240)",0.92,0.01,0.07,0.9,518.0,964.2670169447223,medium,positive,3,2,everest
